barcodes,L2-3 IT CTX-1,L4-5 IT CTX,L5 IT CTX,L5 NP CTX,L5 PT CTX,L6 CT CTX,L6 IT CTX,L6b CTX,Lamp5,Sst,Vip
13200_39600,0.31493137633414875,1.1608746271734265e-5,1.1608737287665576e-5,1.1608738050879855e-5,1.1608737258524983e-5,0.1549970987854065,0.125601992416391,0.3740160651920163,0.018509996085419613,1.160873735243283e-5,0.011885427490396625
13200_40400,0.3909722184726525,4.589979325287065e-6,4.5899817192178e-6,2.006603099090798e-5,4.589981719490239e-6,0.024472914270813183,0.2690649383846713,0.2776887539634968,0.03139123493525481,4.589976349635402e-6,0.006371514023006685
13200_41200,0.3237214650574137,1.2716766116062212e-4,1.2716766121189876e-4,1.2716766121281047e-4,1.2716766121284703e-4,0.178885635778133,0.24626251701767884,0.21259490438580964,0.037475695764722705,1.2716766100588734e-4,4.2394369043787303e-4
13200_42000,0.4755528752085841,1.6941711741658163e-5,1.694171133495642e-5,1.6941711335321066e-5,1.6941711335405736e-5,0.1854061897382269,1.6941711335324746e-5,0.3277388694893243,1.6941706700403935e-5,1.6941711351171655e-5,0.01118347358873048
13200_42800,5.94602610891048e-5,5.946026099556301e-5,5.9460261016639045e-5,4.0642076303560606e-4,5.946026101090821e-5,0.18308156039309523,5.946026099942543e-5,0.7365639034933067,0.07636601625323258,5.9460259130465224e-5,0.0032253375330878278
13200_43600,4.988803066472416e-5,4.9888030542748236e-5,4.988803055729729e-5,0.02512240375781684,4.9888030557742095e-5,0.001465359911331264,4.9888030535204445e-5,0.937356468587804,0.03284653540427901,4.988803114205929e-5,0.0029099041547690258
14000_20400,0.0014143219680087962,2.5097077837315085e-6,2.509707970469303e-6,2.5097079680974397e-6,2.5097087330564345e-6,2.509707968018709e-6,2.5097075443004465e-6,0.7654519743150063,0.23056084070288965,2.5097055933095682e-6,0.0025552950605340894
14000_21200,2.8098848950480143e-5,2.809884893877731e-5,0.004367513467630279,7.959759889320516e-5,2.8098848935801665e-5,0.03751256567610893,2.809884894299001e-5,0.8959449818520084,0.051244338380076866,0.005098828587654002,0.005639779041860216
14000_22000,5.913878445241455e-5,5.913878447024004e-5,5.913878444573513e-5,0.002259113528190071,5.913878444270002e-5,0.02336405974808176,5.9138784453923926e-5,0.9547924737807681,0.014573019512582625,5.913878372803838e-5,0.004656500724384419
14000_22800,3.6585481401005155e-5,3.658548177093173e-5,3.6585481196574485e-5,3.6585481202265375e-5,3.6585481213327516e-5,0.04292892165023978,3.6585481200327655e-5,0.900451054871998,0.05485299607940764,3.6585481204181444e-5,0.0015109290291660416
14000_23600,1.5529193632472598e-5,2.085104714792864e-5,1.552919362973959e-5,1.5529193648184043e-5,1.552919363168046e-5,0.02313037086791635,1.5529193632236825e-5,0.9401418046457489,0.02955823536663147,1.5529193634804043e-5,0.007055562910746286
14000_24400,3.764377300039126e-5,1.1667990525325091e-4,3.764377300908229e-5,3.764377299790987e-5,3.764377300038363e-5,0.16576532590970056,3.7643773001514434e-5,0.7971111276683399,0.021780498848885898,7.386158593590262e-4,0.01429953294345211
14000_25200,0.034150656140655926,1.3450866200005152e-5,1.3450866151654521e-5,1.3450866151760527e-5,1.345086615165571e-5,0.05946357551350025,0.17152368461363765,0.6947606104948939,0.03376311731463952,9.55955285554495e-4,0.005328597172463074
14000_26000,0.14367451014783034,3.092618849499782e-5,3.092618841483887e-5,3.092618841540424e-5,3.092618841536542e-5,0.13387866374751461,3.092618841540985e-5,0.6276226869546779,0.07414287163094466,0.01910493470895005,0.0014217018679263923
14000_26800,0.20989007755786768,1.6214028548557426e-5,1.621402843174145e-5,1.6214028430591226e-5,1.6214028430811847e-5,0.38735973912209204,0.04547404807267889,0.3268848724621296,0.02469530818027306,1.6214028415875736e-5,0.005614884462701175
14000_27600,0.01964065657328558,6.802864447317386e-5,6.802864448964246e-5,6.802864448967454e-5,1.0955707805527011e-4,0.19554173250831824,0.3102421830696302,0.38163819911892727,0.07872122728837948,0.008599372473920754,0.0053029859560306284
14000_28400,1.7091695993844313e-5,1.7091696022267476e-5,1.7091695993938016e-5,6.798548778193478e-4,1.7091695977933372e-5,0.21042552645206924,0.07941827193323052,0.6161681755875823,0.083088007416574,1.709169662940519e-5,0.01013470525210716
14000_29200,1.5632682632702176e-4,1.5632682632926438e-4,1.5632682633860302e-4,1.5632682632396122e-4,1.5632682631737448e-4,0.15148525774133115,1.563268263047626e-4,0.38923718534255003,0.029642672601912043,0.4257857538770397,0.0029111694792261352
14000_30000,0.007441210334162814,1.2254859982337084e-4,1.2254859982737052e-4,1.225485998273776e-4,0.3031934998479587,1.225485998459946e-4,0.15652438132787982,0.5111248512387315,0.01712495361736896,1.225485998171222e-4,0.00397836063475708
14000_30800,1.7245182861442163e-5,0.44345295351247627,1.724518286076608e-5,1.7245182860737188e-5,0.24628311017925997,0.04503481551902769,1.7245182861056438e-5,0.13967428575582566,1.7245182858877808e-5,0.12449710833755286,9.715007815547197e-4
14000_31600,3.4264244422037727e-4,0.0022385098622230374,1.7453831016019667e-4,0.010468110036311993,0.14739040829709146,0.27406675846599654,1.7453830986693885e-4,0.3677284695369978,0.08138059139123537,0.1087614110072763,0.0072740223386200805
14000_32400,0.16135777233839704,0.0872174532170703,1.5046315497288122e-4,0.0507641022114293,1.5046315497227705e-4,0.04956186803214749,1.504631549733349e-4,0.5307201943956307,0.11128334432702607,1.504631549333447e-4,0.008493412858447133
14000_33200,0.12547257924336952,0.12080569615286713,8.740664084820868e-5,1.082366976863569e-4,8.740664084839919e-5,0.059573025010222165,8.740664085201815e-5,0.6621652167715131,0.027959784656806333,8.740664083564288e-5,0.003565834904151193
14000_34000,0.053484207994948206,0.25623203255380655,2.606402411022891e-4,2.606402411033231e-4,2.606402411033284e-4,0.47694553837171044,2.606402411046036e-4,0.17734873602901433,0.025510053246776642,0.0016470187753438283,0.007789852063986676
14000_34800,0.14744638282420466,0.07190015085382719,7.184069439040728e-5,0.1306555708687877,2.352591246870381e-4,0.1153395396027786,7.184069438999509e-5,0.5111301154902177,0.021702101236422532,7.184069446949004e-5,0.0013753579158246728
14000_35600,0.19923046686178014,0.10022870028621535,3.763505789757122e-5,3.763505789755024e-5,0.2542363209053146,0.07851974401623743,3.7635057897577745e-5,0.3097139886119795,0.034896117501589975,3.7635057891611895e-5,0.02302412158529864
14000_36400,0.34169564397361935,0.04911310466457271,0.04540152625356118,1.0490987930280083e-4,0.08117674685239454,0.05402514783417873,0.0373303651484945,0.36316528808190257,0.026830237452341275,1.0490987926237766e-4,0.0010521199803701787
14000_37200,0.5512342170152168,0.009963865312992532,7.18762100373955e-5,7.18762100287418e-5,7.187621003755418e-5,0.048224318142443844,7.187621003754077e-5,0.3053512339285395,0.0799711828286156,0.004895801721945111,7.187621010548789e-5
14000_38000,0.3832967871445091,6.519010491682815e-5,0.05119072064981524,1.0319609129313113e-4,0.05046281286908168,0.11406382169669839,6.519010491559229e-5,0.3678174683081111,0.029340344197436,6.519010483364126e-5,0.0035292787283892676
14000_38800,0.5562920314070762,5.921175968722848e-6,5.9211747992137275e-6,5.9211747987835855e-6,6.880859601900601e-5,0.07872726454227395,0.08164891684131352,0.24468684910210847,0.030334483586705846,0.0020356412951541376,0.006188241103782157
14000_39600,0.3324656701640465,3.5942236634522296e-5,3.5942236737211685e-5,3.594223672434818e-5,1.7038934726362713e-4,0.04248015937962883,0.20243475054803944,0.35877785898492653,0.05857342611098257,0.0028353220708111993,0.0021545966842051226
14000_40400,0.2753796591721013,6.315583447908102e-6,6.315588162851841e-6,6.315588163157923e-6,4.304495977883803e-5,6.31558816327735e-6,0.21778078420790503,0.40227704208634074,0.08427365417911233,6.315582434033905e-6,0.020214237464390588
14000_41200,0.30621975867579765,1.2449455762278944e-5,1.2449455966517192e-5,1.2449455966048617e-5,1.2449455966554036e-5,0.033281321628001466,0.15327312623495545,0.46583442578262235,0.03829128922943711,1.2449455964265104e-5,0.003037831169560113
14000_42000,3.2698307905204376e-5,3.269830790443192e-5,3.2698307904560116e-5,3.269830790336374e-5,3.2698307837744774e-5,0.13249619940200671,0.04186363552407752,0.5631693046007327,0.262241972317358,3.269830845960406e-5,3.26983079101947e-5
14000_42800,2.6816375422290344e-5,2.681637542890223e-5,2.6816375422764696e-5,7.648651465829287e-5,2.6816375422630743e-5,0.08362089061014455,2.6816375423333292e-5,0.884477748080978,0.01222598707745653,0.016557889087136915,0.00290691675250574
14000_43600,1.0635647766709855e-4,1.0635647764928735e-4,1.0635647767001552e-4,3.661758046617659e-4,1.0635647765861546e-4,0.08422652300766997,1.0635647766515725e-4,0.8695838705030264,0.042777912759546614,1.0635647765506108e-4,0.002407379059130025
14800_20400,1.2808256987332512e-5,1.2808256998918066e-5,1.2808256987574658e-5,0.013335006258151968,1.2808256989988743e-5,0.030135197250813116,1.2808256990124717e-5,0.9380811072792313,0.01387443011482509,1.2808257074330395e-5,0.004497409554950376
14800_21200,1.7673235103362293e-5,1.767323514326232e-5,1.767323517911487e-5,3.823876507625464e-5,1.7673235171215013e-5,0.017305011275370742,1.7673235143518553e-5,0.922507343767462,0.05584198466344994,0.0013638822063289677,0.002855173146571516
14800_22000,2.9614931841977944e-5,2.119658834745987e-4,2.9614931838381774e-5,2.9614931829190508e-5,2.96149318419356e-5,0.01184520238218288,2.961493180178395e-5,0.9437592944961637,0.03233348608411425,4.5954739631029094e-4,0.011242429098601077
14800_22800,0.03143987985670456,3.702920226875476e-5,3.7029202292996835e-5,3.7029202308819566e-5,0.013237344411735899,0.03286185876116369,0.02381313446190797,0.8569113332102116,0.03510688800831852,3.7029202300387306e-5,0.006481444480786721
14800_23600,2.9999260832556144e-5,2.999926039332491e-5,2.999926083188194e-5,3.244052766925633e-5,2.9999260833358698e-5,0.14830568521929605,2.9999260833389303e-5,0.8223701417522042,0.025225526535793363,2.9999260521917307e-5,0.0038862104007907103
14800_24400,0.09213857511285165,4.588515493975357e-5,4.588515495400784e-5,4.588515495410589e-5,4.588515495405153e-5,0.08217527414032075,0.09117213120075836,0.6105080542903241,0.0425310091659791,0.07286914064389767,0.008422274826066592
14800_25200,0.0352380185241247,6.95483287998649e-5,6.954832853651663e-5,6.954832853654545e-5,6.95483285365574e-5,0.38297291357227414,0.03139994178529468,0.4574610262017648,0.051399041993369546,0.038206650267953356,0.003044214340809151
14800_26000,0.10057893622205695,1.5820445282477653e-5,1.5820445178536915e-5,1.58204451797229e-5,1.5820445179513612e-5,0.1395672905437381,0.1250262938512839,0.6036258232335742,0.027535703514136527,1.5820445190271086e-5,0.00358685040919973
14800_26800,0.17145395632475016,2.7443400490525642e-5,2.7443401315662462e-5,2.7443401315000686e-5,2.7443401314957246e-5,0.20325911278526199,0.13169991587808408,0.45425200021751333,0.028748588663749273,0.002766420238193392,0.0077102322880116154
14800_27600,0.10185956519728193,6.796943693618419e-5,6.796943633484696e-5,6.796943633605163e-5,6.796943633628684e-5,0.2748434428026888,0.21726216439077806,0.2825720961193575,6.796943645299678e-5,0.1152033375638736,0.007919546743623749
14800_28400,0.1827532156049667,8.645682162104903e-5,8.645682162337307e-5,8.645682162337e-5,0.03429254754630803,0.3396489368441839,8.645682162337697e-5,0.37888284590596844,0.04666091464303844,0.009910650884695758,0.007505061284347631
14800_29200,3.9302262806690066e-4,3.930226280607994e-4,0.08258661331438509,3.9302262805772424e-4,3.9302262743977535e-4,0.3045161671318821,0.09556541278863484,0.33455510083601947,0.01225818113865751,0.1532536748841784,0.01569275939461732
14800_30000,0.23173122122084597,1.8172917955026755e-5,1.817291804029868e-5,1.8172918033989206e-05,9.316217156163848e-4,0.07538622227567225,1.8172917988915398e-5,0.466770988063314,0.16104736345057807,0.0540774955520127,0.009982396049942421
14800_30800,2.684101981876708e-5,2.684101975395358e-5,2.6841019779217085e-5,2.684101977935603e-5,0.22966620545485478,0.0802230115270246,2.6841019779310344e-5,0.6546752358143297,0.03145308313338378,8.821792600065271e-4,0.002966079711489942
14800_31600,0.019473841354648223,0.0053564969354775675,2.675231050776332e-4,2.6752310463033313e-4,2.6752310498613137e-4,0.18522934121360057,2.675231049956784e-4,0.4213356303162737,0.33778873614764304,0.01905124663125914,0.010694614981408038
14800_32400,0.27525631456459065,0.11758102947833547,1.3488458118456355e-4,1.3488458118456108e-4,1.3488458118451286e-4,1.3488458118451053e-4,1.348845811845153e-4,0.5620890463218672,0.039483429725251595,1.348845812370476e-4,0.0047808724227955705
14800_33200,1.1757249569912845e-4,0.2560579551028835,1.1757249569912102e-4,0.027520985139532664,1.1757249569867463e-4,0.005612400109664275,1.1757249574719548e-4,0.5700910692838219,0.0997498911457343,0.03913291027985762,0.0013644989556615842
14800_34000,0.1642297458053412,0.1748008250037401,1.500828262187688e-4,0.012120679838354784,3.6896836494696935e-4,0.0494845631703003,1.500828262175002e-4,0.566792667777759,0.025049878342458986,0.0020257073077398656,0.0048267987369226065
14800_34800,0.3480244798956217,0.11606217529902006,2.3031777290775658e-4,0.036157703527514254,2.3031777290187869e-4,0.12177445007386901,2.3031777290193634e-4,0.3589710811774871,0.016266843544838934,2.3031777312832493e-4,0.001821995389809134
14800_35600,0.029599547524192697,1.9973905815759297e-5,0.029160087257968748,1.9973905817779762e-5,0.4050646616061496,0.15986246468684814,1.9973905815698084e-5,0.29788105550411165,0.053059050584348705,1.997390581508753e-5,0.02529323721311611
14800_36400,0.5456832415423546,0.027142725542480418,0.03727565170997071,4.797015508771941e-5,4.7970155087739055e-5,0.0470543304537557,0.011399303994918869,0.26915134777151073,0.04802811666842896,4.79701550809475e-5,0.01412137185132367
14800_37200,0.6400930463553107,4.696746127243822e-5,4.696746128678382e-5,4.696746128588772e-5,4.6967461284928724e-5,0.04787356710315439,2.615395896661147e-4,0.2932699455325446,0.01657887385547824,4.696746123061695e-5,0.0016881902574852393
14800_38000,0.31283588750169045,4.2649372475750436e-5,4.2649372494497627e-05,4.264937249444876e-5,5.1887316822239e-4,0.22432519208929153,0.03275787027379451,0.3575002990855847,0.062167932534047364,0.004868295001116169,0.004897702228788193
14800_38800,0.31065784787208767,5.0201338404729914e-5,5.0201338361383795e-5,5.020133835963949e-5,5.020133836130396e-5,0.013339427077970522,0.14191344431236333,0.5194625775985602,0.012771246211145736,5.0201338404351486e-5,0.0016044502359811893
14800_39600,0.3161673349322845,7.331952581715697e-6,7.331952880382084e-6,7.33195288039058e-6,7.331952880004511e-6,0.13078712147655588,0.07573326571416714,0.41536052514216565,0.05612371913840675,7.3319528783082935e-6,0.005791373832319272
14800_40400,0.3231677068964069,3.531521667782146e-5,3.531521486132661e-5,3.53152148614136e-5,1.0073170390103216e-4,0.08564701575191766,0.11540224654657612,0.4153452763325805,0.04817564209275289,0.0014192860138050726,0.010636149015659414
14800_41200,8.579372008889809e-5,4.401506961180426e-5,4.4015069600150605e-5,4.401506960014269e-5,0.008020638982831882,0.07996131703646016,4.4015069600160174e-5,0.5640996158714429,0.3306967636743463,0.016915795366805427,4.401506961216982e-5
14800_42000,0.08784353787820931,7.890462968610826e-7,7.890462353716523e-7,7.890462352820755e-7,5.981850102976779e-4,7.890462352820788e-7,7.890462352939231e-7,0.605051312432712,0.3032971073704463,7.890487098452358e-7,0.003205123028386916
14800_42800,5.484479684176117e-7,5.484478767807424e-7,5.484479046506677e-7,0.0021961167246511266,5.484478924970902e-7,3.5512004217404467e-6,5.484479269834214e-7,0.9606311021237287,0.03137553830760134,0.0032400423408469477,0.0025509070631808215
15600_20400,1.608356732189225e-6,3.5380252106135006e-7,3.6039817557155354e-6,9.686393970492843e-9,5.511770616142099e-7,2.408954057549713e-6,8.261105579125722e-4,0.9652916098461565,0.026819357424255695,9.686736979640579e-9,0.007054376526416107
15600_21200,5.2547754529319995e-5,5.254775457269727e-5,5.25477546167447e-5,5.2547754536481625e-5,5.254775455135994e-5,5.2547754529669325e-5,5.2547754529450954e-5,0.9526208722605954,0.02698977192402336,0.007295780099227894,0.0127257414342876
15600_22000,1.869168502292674e-5,1.8691684967625345e-5,1.869168502300602e-5,2.648429286762756e-4,0.006855767727530738,0.02505224446479289,1.8691685024864196e-5,0.9227198048492224,0.035223454509545546,1.869168502891274e-5,0.009790427095164768
15600_22800,0.12192768770970416,5.6215794998610925e-5,5.6215795044164634e-5,5.6215795124429476e-5,5.621579504485023e-5,0.37471225140073616,5.6215795044843494e-5,0.47927429977189984,0.004958637468786807,0.008362756273471382,0.010483288400144687
15600_23600,0.0011966989102805002,1.782149918170677e-5,1.782149918311807e-5,2.3800518084676697e-5,1.7821499183001366e-5,0.17852286963321334,1.7821499182999038e-5,0.7847808526136634,0.03273222709248826,7.7096412343304e-5,0.002595168823195755
15600_24400,0.13198399187868412,9.314844976552428e-7,9.314846217085689e-7,9.314846198099706e-7,9.314846196794155e-7,0.236621661686562,0.043754285681154255,0.5107825811635365,0.03882013003071203,0.03609775711571953,0.0019358665052728577
15600_25200,0.1143632267552421,1.663993713160827e-5,1.663993667715521e-5,1.6639936675908546e-5,1.6639936675871836e-5,0.2439730459911295,0.09318462259179784,0.5232017740220938,0.022643956359446677,1.6639936662367074e-5,0.002550174596467124
15600_26000,0.2574743210745588,9.051184277314308e-5,9.05118428033579e-5,9.05118428041447e-5,9.051184280290649e-5,0.16898167307983838,9.051184280289932e-5,0.5426058698998173,0.027164540081933832,0.0018128022828855337,0.0015082343669797795
15600_26800,0.16916129398179025,6.353339232254944e-5,6.35333923387219e-5,6.353339233874795e-5,6.353339233876341e-5,0.540793693027191,6.353339233856945e-5,0.25559033280997295,0.029998694242297806,6.353339233439956e-5,0.004074785584736206
15600_27600,0.16833733190143396,8.998534248685385e-5,0.0279470380852073,8.998534249581857e-5,8.998534248961283e-5,0.30403190109830053,0.06407374667064511,0.3558276724722872,0.06572995543727568,0.005015331266860111,0.008767067040517825
15600_28400,0.04001875158288582,0.04399350472414264,9.204406682444943e-5,9.204406682445254e-5,9.204406682444855e-5,0.09118970034281516,9.204406682450254e-5,0.5777585108184298,0.24648726813062122,9.204406688114102e-5,9.204406692618098e-5
15600_29200,0.07368658354920131,3.1157825418772855e-5,3.115782541899628e-5,3.115782541898084e-5,0.3701777894118692,0.04847760756154902,3.115782543842967e-5,0.43497309022679853,0.06726728945170428,3.6898754267278473e-4,0.004924020954509824
15600_30000,7.701145768440928e-5,7.701145794343193e-5,7.7011457693615e-5,7.701145768440594e-5,0.46649235547286394,0.0371811253374532,7.701145737007898e-5,0.4800305761925512,0.012532669879459054,1.4112809182926215e-4,0.003237087737467402
15600_30800,0.05079230766352577,0.06379973260982279,1.017083078571275e-4,1.0170830786115952e-4,1.3286925802384202e-4,0.10252235718926164,1.0170830784448727e-4,0.7648939191962354,0.016444438234283112,1.0170830786646502e-4,0.0010075426174180721
15600_31600,0.19047903058809104,0.06350196574105867,7.95298443739712e-5,7.952984438883104e-5,7.95298443739273e-5,0.08457728857005926,7.952984437387733e-5,0.6251524779937816,0.02949783651358314,7.952984439100001e-5,0.006393751371524679
15600_32400,6.795804424212616e-4,0.13054416419885115,3.760237503116335e-6,3.7602375032119406e-6,0.15421220174194641,0.11212659563148931,3.760237599533093e-6,0.5213768502928184,0.0661944550822734,0.0023481352150860053,0.012506736682507985
15600_33200,3.670328510051483e-5,0.10718779799651595,3.6703285100524586e-5,3.6703285100519904e-5,0.3239981965539304,0.26529646481995495,3.670328512887448e-5,0.2653278778089166,0.035542429849577915,3.670328490075643e-5,0.002463716545772915
15600_34000,0.0011317036897248083,0.33594854298725213,6.342092568976568e-7,0.0235075921663839,0.19075486561133836,0.02577155217780259,6.34209250330777e-7,0.3985809805625882,0.017627191779860756,6.342092578431945e-7,0.006675668397284221
15600_34800,0.2316497213397913,0.18350462096839137,0.09741002694871514,2.3066963554672858e-4,2.3066963554637204e-4,0.021582862170902366,2.3066963554659858e-4,0.43663878002243156,0.025473326002452727,2.3066963549501642e-4,0.0028179840051804923
15600_35600,0.3399870172380679,0.07574217332096014,1.3144814303327947e-4,1.3144814303896345e-4,1.3144814303326342e-4,0.13424042077645687,1.314481430332836e-4,0.41730334154743776,0.024970237021064528,0.004281172203540918,0.0029498453203332417
15600_36400,0.24965632606426338,0.09043359321095523,2.3337547239655627e-4,0.003142787354482067,0.0010134381920958685,0.17855034434755984,2.3337547239644775e-4,0.4024460770985835,0.04011411976864268,0.031863364628839555,0.002313198389784836
15600_37200,0.39373809696159323,0.012847040844840061,9.692451072649893e-5,9.692451072648492e-5,9.692451072649581e-5,0.030151590333007506,9.692451072649554e-5,0.5078244426944849,0.05120118974485004,0.00299884159403103,8.510997842872917e-4
15600_38000,0.31159366334832456,7.233696081889278e-5,7.233696076564992e-5,7.233696076572946e-5,0.00920088292216053,0.017559709767788437,7.233696076563992e-5,0.45772378788154033,0.11346514529473821,7.233696073579252e-5,0.09009512598159619
15600_38800,0.5532119096878665,6.5028711648356234e-6,6.502870216111325e-6,6.502870540229606e-6,6.502870539783084e-6,0.1225350556577608,0.027275378074389754,0.2714167532997472,0.015003134805561704,6.502870548064108e-6,0.010525254121664973
15600_39600,0.3614363462886431,1.4792819992921306e-5,1.4792784050355595e-5,1.4792784050032322e-5,5.456642376124015e-5,0.004308549455046691,0.23449940982379341,0.3081958976025564,0.06165269230706677,1.47927869160343e-5,0.02979336692412329
15600_40400,0.41552326581626237,1.696539804417042e-5,1.6965396883729854e-5,1.696539688314597e-5,1.6965396883137826e-5,0.06628758007103229,0.08968350669970583,0.4234063476120753,0.004997507419386981,1.696539684536252e-5,1.6965395997657284e-5
15600_41200,1.3193281431323853e-5,3.636369761369979e-6,3.6363838128302098e-6,3.636383812788506e-6,4.592527746679391e-4,0.19024542230723218,3.636383812776739e-6,0.4553167026057644,0.34649907745551467,3.636383851829838e-6,0.007448169670337873
15600_42000,4.325080377878304e-5,4.325080400970869e-5,4.3250803775889496e-5,0.015001598972906118,4.3250803778884855e-5,9.897235784738419e-5,4.3250804022644105e-5,0.7255185191350563,0.25888772773521035,4.3250806056691474e-5,2.3367697355728247e-4
16400_20400,1.1414669306045397e-4,0.004176285164091641,1.1414669309009167e-4,1.1414669350728333e-4,1.1414669341082046e-4,0.18232053761397093,1.1414669307703035e-4,0.7424535061737615,0.03307265888743755,0.030729053038137572,0.006677225656455126
16400_21200,1.7174772940470196e-5,1.717477292606704e-5,1.7174772939672267e-5,1.7174772940424036e-5,1.7174772938825407e-5,0.09054802426305131,0.006775138966957058,0.800010251857423,0.08613131459094356,0.0035062772534491652,0.012943119203490424
16400_22000,0.1960041895080998,6.668180008527253e-6,6.668178900008498e-6,6.668179277322195e-6,6.668178874677475e-6,0.16789629896102173,0.05023060460602773,0.5723176555616193,0.010344449573143488,6.668178876730264e-6,0.0031734608941506324
16400_22800,0.15282294522847883,1.40295774917149e-5,1.4029577250355532e-5,1.4029577250319162e-5,1.4029577250233449e-5,0.1484028055178383,1.4029577250106045e-5,0.678220385240466,0.018723711930332152,1.4029577248002259e-5,0.0017459746191440162
16400_23600,0.09828145516659878,1.615473774270137e-5,1.6154738063443696e-5,1.6154738064578466e-5,1.6180520020430774e-5,0.12125338447710739,0.009877053795243501,0.7479129731092657,0.021003911804460908,1.6154738075777187e-5,0.0015904221753567207
16400_24400,0.14056965603121144,3.564944256031656e-5,3.564944254604299e-5,3.564944254601741e-5,5.871090637427282e-5,0.20012023170997634,3.56494425460198e-5,0.6152927850951669,0.03136595448427198,0.011831034204922488,6.190297978782411e-4
16400_25200,0.010349725856538455,3.5428427284242248e-6,3.5428443246790507e-6,3.5428444835060724e-6,3.542844483348172e-6,0.3351478801118071,0.042472234080646355,0.571345317963707,0.02898462721367844,0.007109201532159203,0.004576841865443455
16400_26000,0.026894054351722024,2.499522964763094e-5,2.4995229649181877e-5,2.4995229649171076e-5,0.013501132070949088,0.25399203531358344,2.499522964917768e-5,0.6560827457196015,0.03816059619457309,0.001186839768256861,0.010082615662718853
16400_26800,6.194284921636224e-5,6.194284922009455e-5,0.01091081905564542,6.194284921632093e-5,6.194284921632246e-5,0.3039019261977541,0.014071833602497646,0.5438121125111444,0.06434293621249916,0.060972580899676304,0.001740020123913664
16400_27600,3.31091440460883e-5,3.3109145084411374e-5,3.310914404604764e-5,3.310914404604705e-5,3.310914405843338e-5,0.2738978861981752,0.0483720237156813,0.5146821119468604,0.070283526007272,0.09256579726698703,3.310914374292738e-5
16400_28400,0.1701019707825912,7.844187990621609e-5,7.844187990615296e-5,7.844187990613191e-5,0.18006075025008006,0.09473353248962968,7.844187990613116e-5,0.47345171690791416,0.06276669847815128,0.015194599658279418,0.0033769639137295063
16400_29200,0.0907188800203506,6.366900406083606e-5,6.366900406530274e-5,7.251498559624706e-5,0.08096447341767192,0.11195742106513695,6.366900406541406e-5,0.6110565505033371,0.09767551906536813,0.0061691856394538525,0.0011944482908936352
16400_30000,0.0014052519197465235,2.1403445594671463e-5,2.1403440875602527e-5,2.1403440874858676e-5,2.1403440875565244e-5,3.3934403569410885e-5,0.042543195206858356,0.7143466737095341,0.24154252410888538,2.1403442345429798e-5,2.14034408401853e-5
16400_30800,0.18308800520036494,1.301542536812378e-4,1.301542536808127e-4,0.0534191423557324,1.3015425368080876e-4,0.14644230860440036,1.3015425368079816e-4,0.4986797961759718,0.10797230703889801,0.009126134155480265,7.516894544284071e-4
16400_31600,0.07464577327137137,0.35449912963326924,4.974176010439832e-5,4.974176010161355e-5,4.9741760101330635e-5,0.114144820906165,4.974176009990326e-5,0.41777340413715564,0.03512141507689113,4.9741761025326053e-05,0.0035667481737150157
16400_32400,7.521593030141408e-4,0.32436458612586083,3.685701649622487e-5,3.685701649620416e-5,0.17751119970290377,0.085819879622533915,3.685701652127064e-5,0.3872978122267386,0.021519281669601355,3.68570164933108e-5,0.00258765328334069
16400_33200,0.06324234517580246,0.07307858289020984,9.140975571588666e-5,0.009202411869632714,0.20030427905402132,0.18007790559012735,9.140975569939884e-5,0.456398928802785,0.014385724755010687,0.0012308611141502747,0.0018961412368450536
16400_34000,0.16824493544130273,0.16981788286055605,8.669840262355443e-5,8.669840262474832e-5,8.669840262580508e-5,0.030658201679398155,8.669840272356126e-5,0.6099586094752868,0.016134842270877286,8.669840203232471e-5,0.004752036259948906
16400_34800,0.5062912963008036,0.10866656495634514,1.257677981494103e-4,1.257677981506854e-4,1.2576779814920056e-4,0.06360319329308625,1.2576779814932505e-4,0.3055240012933725,0.0069887754247389125,1.2576779821518293e-4,0.008297329740839453
16400_35600,0.5418166240545246,9.907855930313448e-5,0.17779506527945785,9.9078559305971e-5,9.907855930429186e-5,0.08576313997937367,9.907855930427572e-5,0.1787227161517344,0.01478479460367582,9.907855943296807e-5,6.222671345829563e-4
16400_36400,0.5075468759189143,0.07989182261120702,1.8310574408708085e-4,1.8310574409352676e-4,1.831057440888124e-4,0.06473244859935247,0.05685622008338874,0.25898939622510936,0.02118972517722697,1.8310574410623377e-4,0.010061088408425303
16400_37200,0.41850724010662155,4.494375769486349e-5,4.494375769136842e-5,4.49437576913481e-5,0.025920343707367316,0.0037067003679547095,0.12663424846443458,0.39825220951200013,0.02459392515185524,4.4943757692000545e-5,0.002205557658996983
16400_38000,0.43343377796588617,8.858191265449835e-5,8.85819126489701e-5,8.858191264901304e-5,0.012508542993582169,0.07376642204514666,8.858191264901713e-5,0.4149768445363165,0.054000263288667576,8.858191259079895e-5,0.010871239607208589
16400_38800,0.46394710335195294,1.0797771286603304e-4,1.07977712914441e-4,1.0797771291447641e-4,1.0797771291449511e-4,1.0797771290243287e-4,0.288434051785293,0.190904068105819,0.05290133609270034,1.0797771286342905e-4,0.0031655743868592673
16400_39600,0.2276071767664259,8.584855150514404e-5,8.584854642203815e-5,8.584854642222395e-5,3.224473208028531e-4,0.09909637141192788,8.584854642226881e-5,0.4255780198824055,0.2205823319340198,0.012072224567509046,0.014398033926137406
